## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.gratuito,entity.PublicoAlvo,entity.Tema,entity.Subtema,entity.Assuntos,entity.Segmentos,entity.DatasEspeciais,entity.Produtor,entity.perfilusuario,entity.familia,entity.PorteEmpresa,entity.TipoUsuario,entity.codigoCronos
10135,Confira dicas práticas e estratégicas para o Instagram,Artigo,O Instagram pode ser um grande aliado para as suas vendas. Veja dicas de como usar essa ferramenta para divulgar seus produtos e serviços!,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/165/165.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/dicas-praticas-para-o-instagram,ec92d8d523ab3710VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,ESTRATÉGIA DE VENDA,Venda online; Instagram; Redes Sociais; Dicas,Todos,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,3c655c9e-a699-3f51-b55c-d67b14a0fcbd
10136,Diversidade na beleza impulsiona o mercado e incentiva novos produtos,Artigo,Saiba na prática o que é diversidade na beleza e entenda como esse movimento tem dado abertura para o segmento.,,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/diversidade-na-beleza-impulsiona-o-mercado-e-incentiva-novos-produtos,e05461edc2f34810VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,PRODUTO,diversidade; salão de beleza; inclusão; produtos estéticos; beleza,Beleza,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,ebb00024-99e8-325d-a8be-c7bf1ff441ae
10137,Domicílio Judicial Eletrônico: o que é e como fazer o seu cadastro,Artigo,O Domicílio Judicial Eletrônico é uma solução 100% digital e gratuita que centraliza as comunicações processuais em uma única plataforma,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/167/167.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/domicilio-judicial-eletronico-o-que-e-e-como-fazer-o-seu-cadastro,722d9e785e680910VgnVCM1000001b00320aRCRD",,,Sim,MEI; PF,Empreendedorismo,FORMALIZAÇÃO,cadastramento; Domicílio Judicial Eletrônico; MPEs; pequenas empresas; empresas privadas,Todos,0,NA,,,MEI; PF,Pessoa Física; Pessoa Jurídica,1c941427-cab0-31a5-9889-e17b4667edaf
10138,"Dúvidas do MEI: vou ser mãe, e agora?",Artigo,Esta série de textos apresenta a importância dos benefícios concedidos ao MEI quando ele mais precisa de apoio.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/168/168.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/duvidas-do-mei-vou-ser-mae-e-agora,8c7f3a18b3af2810VgnVCM100000d701210aRCRD",,,Sim,MEI,Empreendedorismo,MICROEMPREENDEDOR INDIVIDUAL,MEI; microempreendedor individual; maternidade,Todos,0,NA,,,MEI,Pessoa Jurídica,613811ca-c223-39a0-9844-86f0e24baf15
10139,É possível inovar sendo MEI?,Artigo,A inovação pode fomentar novas oportunidades de mercado ao microempreendedor individual.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/170/170.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/e-possivel-inovar-sendo-mei,8a24cfdb34542810VgnVCM100000d701210aRCRD",,,Sim,MEI,Empreendedorismo,MICROEMPREENDEDOR INDIVIDUAL,MEI; Criatividade; Inovação; Adaptação,Todos,0,NA,,,MEI,Pessoa Jurídica,e360fd8e-5402-30a5-ae69-660a7ec63889
10140,Educação empreendedora: novas tendências,Artigo,O ensino do empreendedorismo também necessita ser atualizado para os tempos atuais.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/172/172.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/educacao-empreendedora-novas-tendencias,4b0bdb9d683a6810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,EDUCAÇÃO EMPREENDEDORA,Educação; Tendências; Empreendedorismo,Ensino e Educação,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,d7fd3ece-573f-3fcd-a460-728e7c09d1c2
10141,"Em Santos, cinema e economia criativa conversam muito bem",Artigo,"Santos, cidade criativa do cinema, se firma como centro importante de desenvolvimento para o setor, com oportunidades de formação, emprego e novos negócios.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/173/173.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/em-santos-cinema-e-economia-criativa-conversam-muito-bem,c4cc683ad42a5810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,ECONOMIA CRIATIVA,economia criativa; novos negócios; audiovisual; cinema; desenvolvimento sustentável,Atrativos turísticos; Serviços de cultura e lazer,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,1c345ca4-6b03-3074-8aee-9557b8c2c0da
10142,Empreendedor: como evitar estornos após a Cyber Monday?,Artigo,"A Cyber Monday é o dia perfeito para a venda dos eletrônicos que permaneceram em estoque após a Black Friday, mas como reduzir estornos?",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/174/174.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/empreendedor-como-evitar-estornos-apos-a-cyber-monday,82a1c20876f83810VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,COMÉRCIO ELETRÔNICO,cyber monday; comécio eletrônico; estorno; fraude; e-commerce,Todos,1,NA,,,MEI; EPP; ME,Pessoa Jurídica,b67cb51f-9f50-3939-a729-5f89d27f9788
10143,"Empreendedor, você sabe como encontrar investidores para sua startup?",Artigo,"Encontrar investidores costuma ser uma etapa primordial para uma startup, por isso é importante mantê-la atrativa e madura para receber esses investimentos.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/175/175.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/empreendedor-voce-sabe-como-encontrar-investidores-para-sua-startup,1129f5fa73fe4810VgnVCM100000d701210aRCRD",,,Sim,EPP; ME,Finanças,SERVIÇOS FINANCEIROS,INVESTIDOR; STARTUP; Empreendedor; FINANÇAS,TIC,0,NA,,,EPP; ME,Pessoa Jurídica,53780665-db7a-3d35-8215-3ead11347c83
10144,Empreendedorismo e inovação: como fazer uma gestão inovadora,Artigo,Descubra como promover uma cultura de inovação em sua empresa e fortalecer suas habilidades empreendedoras para ter sucesso e alavancar os negócios.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/176/176.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/empreendedorismo-e-inovacao-como-fazer-uma-gestao-inovadora,6ac79f2bae04c810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Inovação,INOVAÇÃO,Inovação; Gestão; Empreendedorismo,Todos,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,5d48312f-6f28-3f1d-951d-c4a5e0c804dc
10145,Empreendedorismo e maternidade: pode ser uma equação possível?,Artigo,"Empreender é sempre um ato de coragem, mas quando ele acontece depois da maternidade, pode ser ainda mais desafiador",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/177/177.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/empreendedorismo-e-maternidade-pode-ser-uma-equacao-possivel,3d8e52cfbd2f4810VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,ORGANIZAÇÃO DE TAREFA,empreendedorismo; mulher; desafio; maternidade; filhos; carreira,Todos,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,6f9ae2c9-6889-318a-9d0f-1335cc2302ee
10146,Empreendedorismo na Educação,Artigo,Os professores são importantes agentes de incentivo e disseminação de comportamentos empreendedores,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/178/178.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/empreendedorismo-na-educacao,7ec9f092ab2f4810VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,APRENDIZAGEM,educação; tendências; empreendedorismo; aprendizagem; comportamento,Ensino e Educação,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,73ac9d5a-1524-34be-9be8-6045e3186c64
10147,Empreender com vigor: domine as contas do seu negócio MEI,Artigo,Inspire-se na trajetória de Gil do Vigor para organizar sua vida financeira e alcançar o sucesso desejado,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/179/179.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/empreender-com-vigor-domine-as-contas-do-seu-negocio-mei,f91ff9565578f810VgnVCM1000001b00320aRCRD",,,Sim,MEI,Empreendedorismo,MICROEMPREENDEDOR INDIVIDUAL,finanças; como organizar sua vida financeira; empreender; finanças empresariais; mei; bbb21; empreendedorismo; influencer; organização financeira; vida financeira; como se organizar financeiramente; gestão financeira; gil do vigor,Todos,0,NA,,,MEI,Pessoa Jurídica,b407b927-481e-3f3b-b05e-50559eb6a02b
10148,Empréstimo para MEI e Pequenas Empresas: compare taxas e bancos,Artigo,"O guia completo para MEI e pequenas empresas fazerem simulação de empréstimo. Compare taxas, juros e bancos de acordo com o seu objetivo de crédito.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/180/180.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/emprestimo-para-mei-e-pequenas-empresas-compare-taxas-e-bancos,1a87dda5de83b810VgnVCM1000001b00320aRCRD",,,Sim,MEI,Finanças,EMPRÉSTIMO,Finanças; MEI; Pequenas Empresas; Empreendedorismo,Todos,0,NA,,,MEI,Pessoa Jurídica,eec3274a-5b8a-3c25-87fc-96ed3adc349f
10149,Entenda a diferença entre empresa tradicional e startup,Artigo,A escalabilidade é a principal diferença entre os dois modelos de negócios.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/181/181.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/entenda-a-diferenca-entre-empresa-tradicional-e-startup,1aab20c4ab4a4810VgnVCM100000d701210aRCRD",,,Sim,EPP; ME,Mercado e Vendas,NEGÓCIOS DIGITAIS,Empreendedorismo; Startup; Empresa tradicional,TIC,0,NA,,,EPP; ME,Pessoa Jurídica,673bb625-f3c5-39da-b20b-aeddcd59da6b
10150,Entenda as diferenças entre healthtech e medtech,Artigo,Conheça o modelo de negócios de startups que estão inovando e trazendo soluções tecnológicas para a área da saúde.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/183/183.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/entenda-as-diferencas-entre-healthtech-e-medtech,1191f388f62a5810VgnVCM1000001b00320aRCRD",,,Sim,EPP; ME,Inovação,DIFERENCIAL,Startups; Medtech; Healthtech,Saúde,0,NA,,,EPP; ME,Pessoa Jurídica,91595e25-3916-3568-9b4e-49e732cb1c4c
10151,Entenda o cenário e perspectivas do mercado de startups,Artigo,"Com Eduardo de Oliveira Pinto, sócio fundador da Cotidiano Aceledora de Startups",,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/entenda-o-cenario-e-perspectivas-do-mercado-de-startups,eeb4683ad42a5810VgnVCM1000001b00320aRCRD",,,Sim,EPP; ME,Mercado e Vendas,ESTRATÉGIA DE MERCADO,Eduardo de Oliveira Pinto; Startups; Aceledora de Startups,TIC,0,NA,,,EPP; ME,Pessoa Jurídica,10e680fa-061f-33a0-9f28-89e71e6310ab
10152,Entenda o ciclo financeiro e gestão de recursos no artesanato,Artigo,Empresários do setor podem otimizar seus negócios e aumentar suas rentabilidades.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/185/185.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/entenda-o-ciclo-financeiro-e-gestao-de-recursos-no-artesanato,d98f50aefb740510VgnVCM1000004c00210aRCRD",,,Sim,MEI; EPP; ME,Finanças,GESTÃO DE RECURSO,financiamento; produto artesanal; rentabilidade; capacitação; expansão da empresa; linha de crédito,Artesanato,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,4a3651dc-7233-3523-8a1f-16e40b3cc05b
10153,Lean Startup e MVP: entendendo e aplicando os conceitos,Artigo,Evitar o desperdício é o objetivo do método lean. E o produto mínimo viável faz parte disso.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/40/40.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/entenda-o-que-e-lean-startup,03ebb2a178c83410VgnVCM1000003b74010aRCRD",,,Sim,EPP; ME,Inovação,STARTUP,,TIC,0,NA,,,EPP; ME,Pessoa Jurídica,cc3dccaf-be8b-3a5e-8264-2741e4a2579b
10154,Entenda o que são as práticas de ESG,Artigo,"ESG abrange um conjunto de práticas voltadas para a preservação do meio ambiente, responsabilidade com a sociedade e transparência empresarial.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/186/186.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/entenda-o-que-sao-as-praticas-de-esg,66c7e3ac39f52810VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Inovação,SUSTENTABILIDADE,meio ambiente; governança; ESG; impacto social; responsabilidade social; transparência empresarial,Todos,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,d48f80eb-bfeb-3ebe-8bfe-193893aacfa6
10155,Equipamentos em stand-by podem gerar gastos desnecessários,Artigo,Sabe aquele carregador que fica na tomada? Esses equipamentos em stand-by podem gerar gastos na sua energia elétrica que poderiam ser evitados.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/187/187.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/equipamentos-em-stand-by-podem-gerar-gastos-desnecessarios,2b0a2222448b6810VgnVCM1000001b00320aRCRD",,,Sim,MEI; ME,Mercado e Vendas,EMPRESA,energia; sand-by; gastos,Energia; Indústria de base tecnológica; Serviços de construção; Serviços públicos,0,NA,,,MEI; ME,Pessoa Jurídica,0e165846-039a-3ee1-88bd-34a82257e4a3
10156,Escolha o melhor marketplace para seu negócio,Artigo,Conhecer o modelo ideal para vender nos meios digitais é fundamental para o seu sucesso. Veja quais são os tipos e as melhores estratégias,,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/escolha-o-melhor-marketplace-para-seu-negocio,30bddd04b13b0810VgnVCM100000d701210aRCRD",,,Sim,Todos,Mercado e Vendas,MARKETING,digital; seller; custos; marketplace; marketplaces; vendas; marketing digital; vender; comércio; estratégia; MEI; marketing; Atendimento; benefícios; retenção; clientes,Todos,0,NA,,,Todos,Pessoa Física; Pessoa Jurídica,71069aeb-034e-32df-bbde-69716f4f8975
10157,Está começando um negócio de piscicultura? Confira nossas dicas,Artigo,"Para obter sucesso com o seu negócio de piscicultura, além da capacitação, o empreendedor precisa atentar-se às normas legais da região em que está inserido.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/189/189.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/esta-comecando-um-negocio-de-piscicultura-confira-nossas-dicas,1da26e8632e47810VgnVCM1000001b00320aRCRD",,,Sim,MEI,Mercado e Vendas,ANÁLISE DE TENDÊNCIA,piscicultura; cultivo de peixes; normas legais; capacitação,Aquicultura,0,NA,,,MEI,Pessoa Jurídica,ff35c697-2c4b-3de2-8fa9-5c719cd200e4
10158,Estabeleça metas para a sua loja de material de construção,Artigo,Entenda qual a importância das metas e veja como elas podem contribuir para o crescimento do seu negócio.,,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/estabeleca-metas-para-a-sua-loja-de-material-de-construcao,ddce63b7df1a5810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,META,loja de material de construção; crescimento do seu negócio,Comércio varejista de materiais de construção,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,5cfa52a0-4d37-382a-b950-fa6e74bc76ba
10159,Estabeleça uma boa política de frete e aumente a taxa de conversão,Artigo,Saiba como planejar e utilizar a política de frete como uma ferramenta para aumentar a taxa de conversão,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/191/191.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/estabeleca-uma-boa-politica-de-frete-e-aumente-a-taxa-de-conversao,bbeceef243642810VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,LOJA ONLINE,compras; política de frete; frete; conversão,Comércio atacadista e distribuidores diversos,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,c93abce7-bb9d-3431-96a0-c6a92f94fa05
10160,Estilos de liderança: qual é o seu?,Artigo,"Não há um melhor do que outro, mas é importante saber como queremos ser percebidos pelas pessoas.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/192/192.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/estilos-de-lideranca-qual-e-o-seu,61255505f8cb6810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,EMPREENDEDOR,Liderança; gestão de pessoas,Todos,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,c14e0e00-e3a8-33ff-a766-4a5132f0ccd4
10161,Estruturas pré-fabricadas em concreto ganham cada vez mais espaço,Artigo,"As peças de concreto pré-fabricadas estão cada vez mais presentes na construção civil, um tipo de montagem que acelera a execução e reduz custos",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/193/193.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/estruturas-pre-fabricadas-em-concreto-ganham-cada-vez-mais-espaco,f4fb7c89d90d5810VgnVCM1000001b00320aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,PRODUTO,engenharia; construção civil; concreto; obras; concreto pré-fabricado,Construção Civil,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,264cc052-d106-32cc-b04c-0dcde7b4bc7f
10162,Fazendo a diferença: inovação e valores humanos na educação,Artigo,"A educação se faz com os saberes, mas também ensinando para crianças e jovens os valores dos quais carece a sociedade atual.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/195/195.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/fazendo-a-diferenca-inovacao-e-valores-humanos-na-educacao,4f47203b21115810VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Empreendedorismo,EDUCAÇÃO EMPREENDEDORA,educação; empreendedorismo; valores humanos; empreender; inovação,Ensino e Educação,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,03d6708f-a894-3091-871a-323948580a2b
10163,Festas Juninas: 5 dicas para você utilizar o Instagram e vender mais,Artigo,A temporada das festas juninas é uma excelente oportunidade para utilizar estratégias de marketing digital e aumentar as suas vendas.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/197/197.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/festas-juninas-5-dicas-para-voce-utilizar-o-instagram-e-vender-mais,8d560aa7f1271810VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,MIDIAS SOCIAIS,Festas Juninas; Instagram; Marketing Digital,Comércio varejista de alimentos e bebidas; Comércio varejista - Diversos; Panificação; Serviços de alimentação,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,9263cec3-a7fb-3ea3-9d66-53f47210f3d0
10164,Festas Juninas aceleram recuperação econômica em todo o Brasil,Artigo,"A volta das Festas Juninas abre oportunidades para toda a cadeia produtiva no turismo, principalmente no Nordeste. Aproveite essa onda e amplie seu negócio.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/198/198.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/festas-juninas-aceleram-recuperacao-economica-em-todo-o-brasil,61ff7953005b1810VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,DEMANDA DE CONSUMO,TURISMO NACIONAL; FESTAS JUNINAS; RECUPERAÇÃO ECONÔMICA; CADEIA PRODUTIVA DO TURISMO,Agências de viagem; Eventos,1,NA,,,MEI; EPP; ME,Pessoa Jurídica,a2eec978-fbaf-3af4-a304-a06de83a5c1d
10165,Fidelização na academia: aprenda dicas para o sucesso do seu negócio,Artigo,Aprenda seis dicas para aumentar o fator de sucesso e fidelização de sua academia.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/199/199.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/fidelizacao-na-academia-aprenda-dicas-para-o-sucesso-do-seu-negocio,a87e6cc6a0236810VgnVCM1000001b00320aRCRD",,,Sim,EPP; ME,Mercado e Vendas,GESTÃO DE VENDA,,Academias e atividades físicas,0,NA,,,EPP; ME,Pessoa Jurídica,7a65d894-2ef7-375e-8442-5787df6fb088
10166,O que é o fluxo de caixa e como aplicá-lo no seu negócio,Artigo,Aprenda a avaliar as entradas e saídas de recursos e a disponibilidade de capital de giro na sua empresa,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/202/202.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/fluxo-de-caixa-o-que-e-e-como-implantar,b29e438af1c92410VgnVCM100000b272010aRCRD",,,Sim,MEI; EPP; ME,Finanças,FLUXO DE CAIXA,como sobrar dinheiro no fim do mês; como fazer um fluxo de caixa; finaças,Todos,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,82b03cc5-a784-3a55-a7f9-b4cf6abeb243
10167,Fluxo de caixa para MEI: aprenda a controlar as finanças,Artigo,"A forma do controle de caixa vai variar de acordo com a necessidade do seu negócio, podendo ser sistematizada de forma diária, mensal ou anual.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/203/203.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/fluxo-de-caixa-para-mei-aprenda-a-controlar-as-financas,3930103bc7d1b610VgnVCM1000004c00210aRCRD",,,Sim,MEI,Finanças,FLUXO DE CAIXA,Despesas; Economia; Floxo de Caixa,Todos,0,NA,,,MEI,Pessoa Jurídica,a2e88adf-8316-36dd-9fee-57c9ad99c4dc
10168,Franquia odontológica é destaque entre profissionais de saúde bucal,Artigo,"Modelo de negócio pronto e testado no mercado, a franquia odontológica facilita o processo de abertura de clínicas e dá credibilidade aos consultórios.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/204/204.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/franquia-odontologica-e-destaque-entre-profissionais-de-saude-bucal,327c07cbe0417810VgnVCM1000001b00320aRCRD",,,Sim,EPP; ME,Mercado e Vendas,ANÁLISE DE TENDÊNCIA,,Saúde,0,NA,,,EPP; ME,Pessoa Jurídica,84c0d52b-be01-387d-bfdc-00cdd9b76955
10169,Fundamentos da gestão da qualidade,Artigo,"Quando se fala de qualidade é preciso planejar uma estrutura específica, com funções e ações bem definidas.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/205/205.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/fundamentos-da-gestao-da-qualidade,527e438af1c92410VgnVCM100000b272010aRCRD",,,Sim,MEI; EPP; ME,Mercado e Vendas,CONTROLE DE VENDA,mapeamento de processos; gestão da qualidade,Todos,0,NA,,,MEI; EPP; ME,Pessoa Jurídica,87b141bc-8a3f-33ca-90bf-b078d96b1739
10170,Futuro de empreendimentos em educação é promissor,Artigo,Educação tem papel cada vez mais decisivo no mundo e oferece novas oportunidades diante das demandas atuais.,https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/206/206.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/futuro-de-empreendimentos-em-educacao-e-promissor,a75964d4182c6810VgnVCM1000001b00320aRCRD",,,Sim,MEI,Empreendedorismo,OPORTUNIDADE DE NEGÓCIO,educação; empreendedorismo; inovação,Ensino e Educação,0,NA,,,MEI,Pessoa Jurídica,34e1e1f0-63af-3b21-8be2-bdf96c99ac16
10171,Gestão de estoque na Black Friday: dicas para aumentar suas vendas,Artigo,"Abasteça o seu estoque, organize suas mercadorias e prepare-se para vender muito nessa Black Friday.",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/208/208.jpg,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/gestao-de-estoque-na-black-friday-dicas-para-aumentar-suas-vendas,d816ec4d414b3810VgnVCM100000d701210aRCRD",,,Sim,MEI; EPP; ME,Finanças,GESTÃO FINANCEIRA,estoque; Black Friday; vendas,Academias e atividades físicas; Artesanato; Beleza; Comércio varejista da moda; Comércio varejista de autopeças; Comércio atacadista rural; Comércio varejista de alimentos e bebidas; Comércio varejista de informática; Comércio varejista de materiais de construção; Comércio varejista - Diversos; Panificação; Serviços de alimentação,1,NA,,,MEI; EPP; ME,Pessoa Jurídica,129bee40-3fe1-3a97-bcde-fd7d2ca5f424
10172,Gestão do tempo: como otimizar o uso do seu tempo,Artigo,"Quando se tem prioridades, metas e planos bem definidos, é possível organizar as atividades e encontrar tempo para tudo",https://bibliotecas.sebrae.com.br/chronus/ARQUIVOS_CHRONUS/CAPAS_ARTIGOS_APP/209/209.png,0,"https://www.sebrae.com.br/sites/PortalSebrae/artigos/gestao-do-tempo-como-otimizar-o-uso-do-seu-tempo,bde539603d5ad710VgnVCM100000d701210aRCRD",,,Sim,MEI; ME,Empreendedorismo,GESTÃO,atividades; MEI; metas; empreendedorismo; gestão; tempo; uber,Todos,0,NA,,,MEI; ME,Pessoa Jurídica,76bb5fb7-c2a8-3404-9b72-246c7ad4e5fc
